Pipe ID,MATERIAL,DESCRIPTION,YEAR_INSTALLED,WORK_ORDER_NUMBER,ReportDate,StartDateT,CompletedD,Work Order Year,Request Type,FAILURE,Pipe AGE
P46175,M.J.,Distribution,1954,,,,,0, ,0,65
P46178,M.J.,Distribution,1954,,,,,0, ,0,65
P46182,M.J.,Distribution,1954,,,,,0, ,0,65
P46183,M.J.,Distribution,1954,,,,,0, ,0,65
P46286,M.J.,Distribution,1954,,,,,0, ,0,65
P46366,M.J.,Distribution,1954,,,,,0, ,0,65
P46470,M.J.,Distribution,1954,,,,,0, ,0,65
P45153,M.J.,Distribution,1954,,,,,0, ,0,65
P39967,M.J.,Distribution,1954,,,,,0, ,0,65
P39968,M.J.,Distribution,1954,,,,,0, ,0,65
P39969,M.J.,Distribution,1954,,,,,0, ,0,65
P39970,M.J.,Distribution,1954,,,,,0, ,0,65
P39971,M.J.,Distribution,1954,,,,,0, ,0,65
P39973,M.J.,Distribution,1954,,,,,0, ,0,65
P39975,M.J.,Distribution,1954,,,,,0, ,0,65
P40075,M.J.,Distribution,1954,,,,,0, ,0,65
P40079,M.J.,Distribution,1954,,,,,0, ,0,65
P40685,M.J.,Distribution,1954,,,,,0, ,0,65
P40690,M.J.,Distribution,1954,,,,,0, ,0,65
P44099,M.J.,Distribution,1954,,,,,0, ,0,65
P40225,M.J.,Distribution,1954,,,,,0, ,0,65
P40227,M.J.,Distribution,1954,,,,,0, ,0,65
P61856,M.J.,Distribution,1954,,,,,0, ,0,65
P61857,M.J.,Distribution,1954,,,,,0, ,0,65
P56433,M.J.,Distribution,1954,,,,,0, ,0,65
P37990,M.J.,Distribution,1954,,,,,0, ,0,65
P37991,M.J.,Distribution,1954,,,,,0, ,0,65
P37994,M.J.,Distribution,1954,,,,,0, ,0,65
P37995,M.J.,Distribution,1954,,,,,0, ,0,65
P38706,M.J.,Distribution,1954,,,,,0, ,0,65
P42390,M.J.,Distribution,1954,,,,,0, ,0,65
P46287,M.J.,Distribution,1954,,,,,0, ,0,65
P49935,M.J.,Distribution,1954,,,,,0, ,0,65
P49937,M.J.,Distribution,1954,,,,,0, ,0,65
P50065,M.J.,Distribution,1954,,,,,0, ,0,65
P50296,M.J.,Distribution,1954,,,,,0, ,0,65
P50423,M.J.,Distribution,1954,,,,,0, ,0,65
P50424,M.J.,Distribution,1954,,,,,0, ,0,65
P50425,M.J.,Distribution,1954,,,,,0, ,0,65
P50427,M.J.,Distribution,1954,,,,,0, ,0,65
P51101,M.J.,Distribution,1954,,,,,0, ,0,65
P72791,M.J.,Distribution,1954,,,,,0, ,0,65
P72908,M.J.,Distribution,1954,,,,,0, ,0,65
P72916,M.J.,Distribution,1954,,,,,0, ,0,65
P72920,M.J.,Distribution,1954,,,,,0, ,0,65
P72924,M.J.,Distribution,1954,,,,,0, ,0,65
P63145,M.J.,Distribution,1954,,,,,0, ,0,65
P63146,M.J.,Distribution,1954,,,,,0, ,0,65
P68142,M.J.,Distribution,1954,,,,,0, ,0,65
P68144,M.J.,Distribution,1954,,,,,0, ,0,65
P68240,M.J.,Distribution,1954,,,,,0, ,0,65
P68243,M.J.,Distribution,1954,,,,,0, ,0,65
P68244,M.J.,Distribution,1954,,,,,0, ,0,65
P68245,M.J.,Distribution,1954,,,,,0, ,0,65
P68246,M.J.,Distribution,1954,,,,,0, ,0,65
P68247,M.J.,Distribution,1954,,,,,0, ,0,65
P68251,M.J.,Distribution,1954,,,,,0, ,0,65
P68252,M.J.,Distribution,1954,,,,,0, ,0,65
P68253,M.J.,Distribution,1954,,,,,0, ,0,65
P68256,M.J.,Distribution,1954,,,,,0, ,0,65
P68257,M.J.,Distribution,1954,,,,,0, ,0,65
P68258,M.J.,Distribution,1954,,,,,0, ,0,65
P68259,M.J.,Distribution,1954,,,,,0, ,0,65
P68262,M.J.,Distribution,1954,,,,,0, ,0,65
P68263,M.J.,Distribution,1954,,,,,0, ,0,65
P68268,M.J.,Distribution,1954,,,,,0, ,0,65
P68371,M.J.,Distribution,1954,,,,,0, ,0,65
P68378,M.J.,Distribution,1954,,,,,0, ,0,65
P68379,M.J.,Distribution,1954,,,,,0, ,0,65
P68473,M.J.,Transmission,1954,,,,,0, ,0,65
P68475,M.J.,Transmission,1954,,,,,0, ,0,65
P68482,M.J.,Transmission,1954,,,,,0, ,0,65
P63209,M.J.,Distribution,1954,,,,,0, ,0,65
P63210,M.J.,Distribution,1954,,,,,0, ,0,65
P63218,M.J.,Distribution,1954,,,,,0, ,0,65
P63941,M.J.,Distribution,1954,,,,,0, ,0,65
P63943,M.J.,Distribution,1954,,,,,0, ,0,65
P64204,M.J.,Distribution,1954,,,,,0, ,0,65
P64205,M.J.,Distribution,1954,,,,,0, ,0,65
P64211,M.J.,Distribution,1954,,,,,0, ,0,65
P64215,M.J.,Distribution,1954,,,,,0, ,0,65
P64216,M.J.,Distribution,1954,,,,,0, ,0,65
P64221,M.J.,Distribution,1954,,,,,0, ,0,65
P64466,M.J.,Distribution,1954,,,,,0, ,0,65
P64480,M.J.,Distribution,1954,,,,,0, ,0,65
P64603,M.J.,Distribution,1954,,,,,0, ,0,65
P64604,M.J.,Distribution,1954,,,,,0, ,0,65
P64709,M.J.,Distribution,1954,,,,,0, ,0,65
P64710,M.J.,Distribution,1954,,,,,0, ,0,65
P71400,M.J.,Distribution,1954,,,,,0, ,0,65
P71417,M.J.,Distribution,1954,,,,,0, ,0,65
P71424,M.J.,Distribution,1954,,,,,0, ,0,65
P71723,M.J.,Distribution,1954,,,,,0, ,0,65
P71724,M.J.,Distribution,1954,,,,,0, ,0,65
P71727,M.J.,Distribution,1954,,,,,0, ,0,65
P63166,M.J.,Distribution,1954,,,,,0, ,0,65
P63144,M.J.,Distribution,1954,,,,,0, ,0,65
P63147,M.J.,Distribution,1954,,,,,0, ,0,65
P7280,M.J.,Distribution,1954,,,,,0, ,0,65
P7281,M.J.,Distribution,1954,,,,,0, ,0,65
P7282,M.J.,Distribution,1954,,,,,0, ,0,65
P68139,M.J.,Distribution,1954,,,,,0, ,0,65
P68143,M.J.,Distribution,1954,,,,,0, ,0,65
P68249,M.J.,Distribution,1954,,,,,0, ,0,65
P63154,M.J.,Distribution,1954,,,,,0, ,0,65
P63162,M.J.,Distribution,1954,,,,,0, ,0,65
P68372,M.J.,Distribution,1954,,,,,0, ,0,65
P68376,M.J.,Distribution,1954,,,,,0, ,0,65
P68377,M.J.,Distribution,1954,,,,,0, ,0,65
P68380,M.J.,Distribution,1954,,,,,0, ,0,65
P63153,M.J.,Distribution,1954,,,,,0, ,0,65
P63159,M.J.,Distribution,1954,,,,,0, ,0,65
P63163,M.J.,Distribution,1954,,,,,0, ,0,65
P63662,M.J.,Distribution,1954,,,,,0, ,0,65
P67144,M.J.,Transmission,1954,,,,,0, ,0,65
P67145,M.J.,Transmission,1954,,,,,0, ,0,65
P67146,M.J.,Transmission,1954,,,,,0, ,0,65
P67147,M.J.,Transmission,1954,,,,,0, ,0,65
P67162,M.J.,Transmission,1954,,,,,0, ,0,65
P67164,M.J.,Transmission,1954,,,,,0, ,0,65
P67653,M.J.,Transmission,1954,,,,,0, ,0,65
P67655,M.J.,Distribution,1954,,,,,0, ,0,65
P67658,M.J.,Distribution,1954,,,,,0, ,0,65
P67666,M.J.,Distribution,1954,,,,,0, ,0,65
P67914,M.J.,Distribution,1954,,,,,0, ,0,65
P68757,M.J.,Transmission,1954,,,,,0, ,0,65
P68758,M.J.,Transmission,1954,,,,,0, ,0,65
P68764,M.J.,Transmission,1954,,,,,0, ,0,65
P68765,M.J.,Transmission,1954,,,,,0, ,0,65
P68771,M.J.,Transmission,1954,,,,,0, ,0,65
P68773,M.J.,Transmission,1954,,,,,0, ,0,65
P68870,M.J.,Transmission,1954,,,,,0, ,0,65
P68873,M.J.,Transmission,1954,,,,,0, ,0,65
P67155,M.J.,Transmission,1954,,,,,0, ,0,65
P67911,M.J.,Distribution,1954,,,,,0, ,0,65
P67915,M.J.,Distribution,1954,,,,,0, ,0,65
P67917,M.J.,Distribution,1954,,,,,0, ,0,65
P67921,M.J.,Distribution,1954,,,,,0, ,0,65
P72793,M.J.,Distribution,1954,,,,,0, ,0,65
P68367,M.J.,Distribution,1954,,,,,0, ,0,65
P68368,M.J.,Distribution,1954,,,,,0, ,0,65
P68140,M.J.,Distribution,1954,,,,,0, ,0,65
P68265,M.J.,Distribution,1954,,,,,0, ,0,65
P68266,M.J.,Distribution,1954,,,,,0, ,0,65
P76504,M.J.,Distribution,1954,,,,,0, ,0,65
P76508,M.J.,Distribution,1954,,,,,0, ,0,65
P76510,M.J.,Distribution,1954,,,,,0, ,0,65
P76512,M.J.,Distribution,1954,,,,,0, ,0,65
P76517,M.J.,Distribution,1954,,,,,0, ,0,65
P76523,M.J.,Distribution,1954,,,,,0, ,0,65
P76525,M.J.,Distribution,1954,,,,,0, ,0,65
P79330,M.J.,Distribution,1954,,,,,0, ,0,65
P84782,M.J.,Distribution,1954,,,,,0, ,0,65
P84787,M.J.,Distribution,1954,,,,,0, ,0,65
P80090,M.J.,Distribution,1954,,,,,0, ,0,65
P80097,M.J.,Distribution,1954,,,,,0, ,0,65
P80202,M.J.,Distribution,1954,,,,,0, ,0,65
P80203,M.J.,Distribution,1954,,,,,0, ,0,65
P80205,M.J.,Transmission,1954,,,,,0, ,0,65
P80207,M.J.,Transmission,1954,,,,,0, ,0,65
P80208,M.J.,Distribution,1954,,,,,0, ,0,65
P80210,M.J.,Transmission,1954,,,,,0, ,0,65
P80211,M.J.,Transmission,1954,,,,,0, ,0,65
P80218,M.J.,Distribution,1954,,,,,0, ,0,65
P78438,M.J.,Distribution,1954,,,,,0, ,0,65
P78443,M.J.,Distribution,1954,,,,,0, ,0,65
P78450,M.J.,Distribution,1954,,,,,0, ,0,65
P78700,M.J.,Distribution,1954,,,,,0, ,0,65
P78701,M.J.,Distribution,1954,,,,,0, ,0,65
P77909,M.J.,Distribution,1954,,,,,0, ,0,65
P77914,M.J.,Distribution,1954,,,,,0, ,0,65
P84766,M.J.,Distribution,1954,,,,,0, ,0,65
P84768,M.J.,Distribution,1954,,,,,0, ,0,65
P84769,M.J.,Distribution,1954,,,,,0, ,0,65
P78175,M.J.,Distribution,1954,,,,,0, ,0,65
P78179,M.J.,Distribution,1954,,,,,0, ,0,65
P78279,M.J.,Distribution,1954,,,,,0, ,0,65
P79386,M.J.,Distribution,1954,,,,,0, ,0,65
P79392,M.J.,Distribution,1954,,,,,0, ,0,65
P76644,M.J.,Distribution,1954,,,,,0, ,0,65
P79323,M.J.,Distribution,1954,,,,,0, ,0,65
P79324,M.J.,Distribution,1954,,,,,0, ,0,65
P79326,M.J.,Distribution,1954,,,,,0, ,0,65
P79333,M.J.,Distribution,1954,,,,,0, ,0,65
P79338,M.J.,Distribution,1954,,,,,0, ,0,65
P79464,M.J.,Distribution,1954,,,,,0, ,0,65
P79467,M.J.,Distribution,1954,,,,,0, ,0,65
P79468,M.J.,Distribution,1954,,,,,0, ,0,65
P79470,M.J.,Distribution,1954,,,,,0, ,0,65
P79471,M.J.,Distribution,1954,,,,,0, ,0,65
P77416,M.J.,Distribution,1954,,,,,0, ,0,65
P77417,M.J.,Distribution,1954,,,,,0, ,0,65
P77432,M.J.,Distribution,1954,,,,,0, ,0,65
P80214,M.J.,Transmission,1954,,,,,0, ,0,65
P80215,M.J.,Distribution,1954,,,,,0, ,0,65
P76522,M.J.,Distribution,1954,,,,,0, ,0,65
P84789,M.J.,Distribution,1954,,,,,0, ,0,65
P84765,M.J.,Distribution,1954,,,,,0, ,0,65
P84767,M.J.,Distribution,1954,,,,,0, ,0,65
P79313,M.J.,Distribution,1954,,,,,0, ,0,65
P79314,M.J.,Distribution,1954,,,,,0, ,0,65
P79318,M.J.,Distribution,1954,,,,,0, ,0,65
P854,M.J.,Distribution,1954,,,,,0, ,0,65
P77921,M.J.,Transmission,1954,,,,,0, ,0,65
P77923,M.J.,Transmission,1954,,,,,0, ,0,65
P78024,M.J.,Transmission,1954,,,,,0, ,0,65
P84762,M.J.,Distribution,1954,,,,,0, ,0,65
P84763,M.J.,Distribution,1954,,,,,0, ,0,65
P84773,M.J.,Distribution,1954,,,,,0, ,0,65
P84778,M.J.,Distribution,1954,,,,,0, ,0,65
P84785,M.J.,Distribution,1954,,,,,0, ,0,65
P84791,M.J.,Distribution,1954,,,,,0, ,0,65
P84792,M.J.,Distribution,1954,,,,,0, ,0,65
P78170,M.J.,Distribution,1954,,,,,0, ,0,65
P78173,M.J.,Distribution,1954,,,,,0, ,0,65
P78177,M.J.,Distribution,1954,,,,,0, ,0,65
P78178,M.J.,Distribution,1954,,,,,0, ,0,65
P78278,M.J.,Distribution,1954,,,,,0, ,0,65
P78282,M.J.,Distribution,1954,,,,,0, ,0,65
P78283,M.J.,Distribution,1954,,,,,0, ,0,65
P79291,M.J.,Distribution,1954,,,,,0, ,0,65
P79307,M.J.,Distribution,1954,,,,,0, ,0,65
P75714,M.J.,Transmission,1954,,,,,0, ,0,65
P75727,M.J.,Transmission,1954,,,,,0, ,0,65
P75728,M.J.,Transmission,1954,,,,,0, ,0,65
P75729,M.J.,Transmission,1954,,,,,0, ,0,65
P75730,M.J.,Transmission,1954,,,,,0, ,0,65
P75735,M.J.,Transmission,1954,,,,,0, ,0,65
P75736,M.J.,Transmission,1954,,,,,0, ,0,65
P77764,M.J.,Distribution,1954,,,,,0, ,0,65
P77765,M.J.,Distribution,1954,,,,,0, ,0,65
P77771,M.J.,Distribution,1954,,,,,0, ,0,65
P77772,M.J.,Distribution,1954,,,,,0, ,0,65
P77774,M.J.,Transmission,1954,,,,,0, ,0,65
P77779,M.J.,Transmission,1954,,,,,0, ,0,65
P77780,M.J.,Distribution,1954,,,,,0, ,0,65
P77781,M.J.,Transmission,1954,,,,,0, ,0,65
P77784,M.J.,Transmission,1954,,,,,0, ,0,65
P77787,M.J.,Distribution,1954,,,,,0, ,0,65
P77788,M.J.,Distribution,1954,,,,,0, ,0,65
P77794,M.J.,Distribution,1954,,,,,0, ,0,65
P77795,M.J.,Distribution,1954,,,,,0, ,0,65
P77893,M.J.,Transmission,1954,,,,,0, ,0,65
P77895,M.J.,Transmission,1954,,,,,0, ,0,65
P77896,M.J.,Transmission,1954,,,,,0, ,0,65
P77897,M.J.,Transmission,1954,,,,,0, ,0,65
P77901,M.J.,Transmission,1954,,,,,0, ,0,65
P77902,M.J.,Transmission,1954,,,,,0, ,0,65
P77922,M.J.,Transmission,1954,,,,,0, ,0,65
P78025,M.J.,Transmission,1954,,,,,0, ,0,65
P78027,M.J.,Transmission,1954,,,,,0, ,0,65
P78045,M.J.,Distribution,1954,,,,,0, ,0,65
P78048,M.J.,Distribution,1954,,,,,0, ,0,65
P78049,M.J.,Distribution,1954,,,,,0, ,0,65
P78159,M.J.,Distribution,1954,,,,,0, ,0,65
P78165,M.J.,Distribution,1954,,,,,0, ,0,65
P78166,M.J.,Distribution,1954,,,,,0, ,0,65
P78167,M.J.,Distribution,1954,,,,,0, ,0,65
P78444,M.J.,Distribution,1954,,,,,0, ,0,65
P78455,M.J.,Distribution,1954,,,,,0, ,0,65
P78703,M.J.,Distribution,1954,,,,,0, ,0,65
P79836,M.J.,Transmission,1954,,,,,0, ,0,65
P79839,M.J.,Transmission,1954,,,,,0, ,0,65
P79840,M.J.,Distribution,1954,,,,,0, ,0,65
P79842,M.J.,Transmission,1954,,,,,0, ,0,65
P79844,M.J.,Transmission,1954,,,,,0, ,0,65
P80226,M.J.,Transmission,1954,,,,,0, ,0,65
P80322,M.J.,Transmission,1954,,,,,0, ,0,65
P80323,M.J.,Transmission,1954,,,,,0, ,0,65
P80327,M.J.,Transmission,1954,,,,,0, ,0,65
P80336,M.J.,Transmission,1954,,,,,0, ,0,65
P80337,M.J.,Transmission,1954,,,,,0, ,0,65
P80338,M.J.,Transmission,1954,,,,,0, ,0,65
P80342,M.J.,Distribution,1954,,,,,0, ,0,65
P80350,M.J.,Distribution,1954,,,,,0, ,0,65
P8126,M.J.,Distribution,1954,,,,,0, ,0,65
P79387,M.J.,Distribution,1954,,,,,0, ,0,65
P79393,M.J.,Distribution,1954,,,,,0, ,0,65
P79398,M.J.,Distribution,1954,,,,,0, ,0,65
P79375,M.J.,Distribution,1954,,,,,0, ,0,65
P79381,M.J.,Distribution,1954,,,,,0, ,0,65
P79385,M.J.,Distribution,1954,,,,,0, ,0,65
P79079,M.J.,Distribution,1954,,,,,0, ,0,65
P79081,M.J.,Distribution,1954,,,,,0, ,0,65
P79089,M.J.,Distribution,1954,,,,,0, ,0,65
P79367,M.J.,Distribution,1954,,,,,0, ,0,65
P78406,M.J.,Distribution,1954,,,,,0, ,0,65
P78407,M.J.,Distribution,1954,,,,,0, ,0,65
P78409,M.J.,Distribution,1954,,,,,0, ,0,65
P78410,M.J.,Distribution,1954,,,,,0, ,0,65
P78411,M.J.,Distribution,1954,,,,,0, ,0,65
P78412,M.J.,Distribution,1954,,,,,0, ,0,65
P78417,M.J.,Distribution,1954,,,,,0, ,0,65
P79311,M.J.,Distribution,1954,,,,,0, ,0,65
P79092,M.J.,Distribution,1954,,,,,0, ,0,65
P77294,M.J.,Distribution,1954,,,,,0, ,0,65
P77295,M.J.,Distribution,1954,,,,,0, ,0,65
P77301,M.J.,Distribution,1954,,,,,0, ,0,65
P77132,M.J.,Distribution,1954,,,,,0, ,0,65
P84788,M.J.,Distribution,1954,,,,,0, ,0,65
P79080,M.J.,Distribution,1954,,,,,0, ,0,65
P79083,M.J.,Distribution,1954,,,,,0, ,0,65
P79085,M.J.,Distribution,1954,,,,,0, ,0,65
P79086,M.J.,Distribution,1954,,,,,0, ,0,65
P79592,M.J.,Distribution,1954,,,,,0, ,0,65
P79596,M.J.,Distribution,1954,,,,,0, ,0,65
P79597,M.J.,Distribution,1954,,,,,0, ,0,65
P77006,M.J.,Distribution,1954,,,,,0, ,0,65
P77008,M.J.,Distribution,1954,,,,,0, ,0,65
P77011,M.J.,Distribution,1954,,,,,0, ,0,65
P77012,M.J.,Distribution,1954,,,,,0, ,0,65
P77018,M.J.,Distribution,1954,,,,,0, ,0,65
P77520,M.J.,Distribution,1954,,,,,0, ,0,65
P77521,M.J.,Distribution,1954,,,,,0, ,0,65
P79096,M.J.,Distribution,1954,,,,,0, ,0,65
P79571,M.J.,Distribution,1954,,,,,0, ,0,65
P79580,M.J.,Distribution,1954,,,,,0, ,0,65
P76048,M.J.,Distribution,1954,,,,,0, ,0,65
P79589,M.J.,Distribution,1954,,,,,0, ,0,65
P79590,M.J.,Distribution,1954,,,,,0, ,0,65
P79593,M.J.,Distribution,1954,,,,,0, ,0,65
P79594,M.J.,Distribution,1954,,,,,0, ,0,65
P77007,M.J.,Distribution,1954,,,,,0, ,0,65
P77015,M.J.,Distribution,1954,,,,,0, ,0,65
P77032,M.J.,Distribution,1954,,,,,0, ,0,65
P77511,M.J.,Distribution,1954,,,,,0, ,0,65
P77512,M.J.,Distribution,1954,,,,,0, ,0,65
P77517,M.J.,Distribution,1954,,,,,0, ,0,65
P77518,M.J.,Distribution,1954,,,,,0, ,0,65
P77519,M.J.,Distribution,1954,,,,,0, ,0,65
P77523,M.J.,Distribution,1954,,,,,0, ,0,65
P77524,M.J.,Distribution,1954,,,,,0, ,0,65
P77526,M.J.,Transmission,1954,,,,,0, ,0,65
P77528,M.J.,Distribution,1954,,,,,0, ,0,65
P77529,M.J.,Distribution,1954,,,,,0, ,0,65
P77539,M.J.,Transmission,1954,,,,,0, ,0,65
P77647,M.J.,Transmission,1954,,,,,0, ,0,65
P77651,M.J.,Transmission,1954,,,,,0, ,0,65
P77653,M.J.,Distribution,1954,,,,,0, ,0,65
P77654,M.J.,Distribution,1954,,,,,0, ,0,65
P77655,M.J.,Transmission,1954,,,,,0, ,0,65
P77656,M.J.,Transmission,1954,,,,,0, ,0,65
P77661,M.J.,Transmission,1954,,,,,0, ,0,65
P77663,M.J.,Transmission,1954,,,,,0, ,0,65
P77664,M.J.,Transmission,1954,,,,,0, ,0,65
P78157,M.J.,Distribution,1954,,,,,0, ,0,65
P78631,M.J.,Distribution,1954,,,,,0, ,0,65
P78886,M.J.,Distribution,1954,,,,,0, ,0,65
P78888,M.J.,Distribution,1954,,,,,0, ,0,65
P78889,M.J.,Distribution,1954,,,,,0, ,0,65
P78890,M.J.,Distribution,1954,,,,,0, ,0,65
P78895,M.J.,Distribution,1954,,,,,0, ,0,65
P78897,M.J.,Distribution,1954,,,,,0, ,0,65
P76169,M.J.,Distribution,1954,,,,,0, ,0,65
P77128,M.J.,Distribution,1954,,,,,0, ,0,65
P77302,M.J.,Distribution,1954,,,,,0, ,0,65
P80447,M.J.,Distribution,1954,,,,,0, ,0,65
P80448,M.J.,Distribution,1954,,,,,0, ,0,65
P80450,M.J.,Distribution,1954,,,,,0, ,0,65
P80465,M.J.,Distribution,1954,,,,,0, ,0,65
P80472,M.J.,Distribution,1954,,,,,0, ,0,65
P80473,M.J.,Distribution,1954,,,,,0, ,0,65
P79982,M.J.,Distribution,1954,,,,,0, ,0,65
P80000,M.J.,Distribution,1954,,,,,0, ,0,65
P84774,M.J.,Distribution,1954,,,,,0, ,0,65
P84776,M.J.,Distribution,1954,,,,,0, ,0,65
P84781,M.J.,Distribution,1954,,,,,0, ,0,65
P84784,M.J.,Distribution,1954,,,,,0, ,0,65
P76521,M.J.,Distribution,1954,,,,,0, ,0,65
P77347,M.J.,Distribution,1954,,,,,0, ,0,65
P79985,M.J.,Distribution,1954,,,,,0, ,0,65
P79993,M.J.,Distribution,1954,,,,,0, ,0,65
P80006,M.J.,Distribution,1954,,,,,0, ,0,65
P86598,M.J.,Distribution,1954,,,,,0, ,0,65
P86700,M.J.,Distribution,1954,,,,,0, ,0,65
P86704,M.J.,Distribution,1954,,,,,0, ,0,65
P86691,M.J.,Distribution,1954,,,,,0, ,0,65
P86696,M.J.,Distribution,1954,,,,,0, ,0,65
P86697,M.J.,Distribution,1954,,,,,0, ,0,65
P86694,M.J.,Distribution,1954,,,,,0, ,0,65
P86698,M.J.,Distribution,1954,,,,,0, ,0,65
P86699,M.J.,Distribution,1954,,,,,0, ,0,65
P86718,M.J.,Distribution,1954,,,,,0, ,0,65
P86702,M.J.,Distribution,1954,,,,,0, ,0,65
P86705,M.J.,Distribution,1954,,,,,0, ,0,65
P86707,M.J.,Distribution,1954,,,,,0, ,0,65
P86717,M.J.,Distribution,1954,,,,,0, ,0,65
P86720,M.J.,Distribution,1954,,,,,0, ,0,65
P9123,M.J.,Transmission,1954,,,,,0, ,0,65
P9225,M.J.,Distribution,1954,,,,,0, ,0,65
P9246,M.J.,Transmission,1954,,,,,0, ,0,65
P98959,M.J.,Distribution,1954,,,,,0, ,0,65
P98918,M.J.,Distribution,1954,,,,,0, ,0,65
P9373,M.J.,Transmission,1954,,,,,0, ,0,65
P9484,M.J.,Distribution,1954,,,,,0, ,0,65
P9485,M.J.,Distribution,1954,,,,,0, ,0,65
P9488,M.J.,Distribution,1954,,,,,0, ,0,65
P99016,M.J.,Distribution,1954,,,,,0, ,0,65
P52719,M.J.,Transmission,1954,,,,,0, ,0,65
P44865,M.J.,Distribution,1954,,,,,0, ,0,65
P44867,M.J.,Distribution,1954,,,,,0, ,0,65
P44884,M.J.,Distribution,1954,,,,,0, ,0,65
P44885,M.J.,Distribution,1954,,,,,0, ,0,65
P44895,M.J.,Distribution,1954,,,,,0, ,0,65
P24071,M.J.,Distribution,1954,,,,,0, ,0,65
P47010,M.J.,Distribution,1954,,,,,0, ,0,65
P47011,M.J.,Distribution,1954,,,,,0, ,0,65
P47012,M.J.,Distribution,1954,,,,,0, ,0,65
P16984,M.J.,Transmission,1954,,,,,0, ,0,65
P16985,M.J.,Transmission,1954,,,,,0, ,0,65
P44297,M.J.,Distribution,1954,,,,,0, ,0,65
P39626,M.J.,Distribution,1954,,,,,0, ,0,65
P39628,M.J.,Distribution,1954,,,,,0, ,0,65
P125089,M.J.,Distribution,1954,,,,,0, ,0,65
P125090,M.J.,Distribution,1954,,,,,0, ,0,65
P125091,M.J.,Distribution,1954,,,,,0, ,0,65
P54975,M.J.,Distribution,1954,,,,,0, ,0,65
P56032,M.J.,Distribution,1954,,,,,0, ,0,65
P56022,M.J.,Distribution,1954,,,,,0, ,0,65
P56023,M.J.,Distribution,1954,,,,,0, ,0,65
P56028,M.J.,Distribution,1954,,,,,0, ,0,65
P56029,M.J.,Distribution,1954,,,,,0, ,0,65
P56030,M.J.,Distribution,1954,,,,,0, ,0,65
P56031,M.J.,Distribution,1954,,,,,0, ,0,65
P54985,M.J.,Distribution,1954,,,,,0, ,0,65
P400827,M.J.,Distribution,1954,,,,,0, ,0,65
P401406,M.J.,Distribution,1954,,,,,0, ,0,65
P401602,M.J.,Distribution,1954,,,,,0, ,0,65
P401991,M.J.,Distribution,1954,,,,,0, ,0,65
P18271,M.J.,Distribution,1954,,,,,0, ,0,65
P2303,M.J.,Distribution,1954,,,,,0, ,0,65
P33695,M.J.,Transmission,1954,,,,,0, ,0,65
P43881,M.J.,Distribution,1954,,,,,0, ,0,65
P44298,M.J.,Distribution,1954,,,,,0, ,0,65
P44310,M.J.,Distribution,1954,,,,,0, ,0,65
P54982,M.J.,Distribution,1954,,,,,0, ,0,65
P54987,M.J.,Distribution,1954,,,,,0, ,0,65
P55762,M.J.,Distribution,1954,,,,,0, ,0,65
P400785,M.J.,Distribution,1954,,,,,0, ,0,65
P23010,M.J.,Transmission,1954,,,,,0, ,0,65
P44308,M.J.,Distribution,1954,,,,,0, ,0,65
P29017,M.J.,Distribution,1954,,,,,0, ,0,65
P29019,M.J.,Distribution,1954,,,,,0, ,0,65
P55794,M.J.,Distribution,1954,,,,,0, ,0,65
P55807,M.J.,Distribution,1954,,,,,0, ,0,65
P42813,M.J.,Distribution,1954,,,,,0, ,0,65
P27258,M.J.,Distribution,1954,,,,,0, ,0,65
P29010,M.J.,Distribution,1954,,,,,0, ,0,65
P39621,M.J.,Distribution,1954,,,,,0, ,0,65
P39624,M.J.,Distribution,1954,,,,,0, ,0,65
P39627,M.J.,Distribution,1954,,,,,0, ,0,65
P78319,M.J.,Distribution,1954,,,,,0, ,0,65
P78302,M.J.,Distribution,1954,,,,,0, ,0,65
P858,M.J.,Distribution,1954,,,,,0, ,0,65
P85237,M.J.,Distribution,1954,,,,,0, ,0,65
P78287,M.J.,Distribution,1954,,,,,0, ,0,65
P61709,M.J.,Distribution,1954,,,,,0, ,0,65
P61713,M.J.,Distribution,1954,,,,,0, ,0,65
P61714,M.J.,Distribution,1954,,,,,0, ,0,65
P61723,M.J.,Distribution,1954,,,,,0, ,0,65
P61724,M.J.,Distribution,1954,,,,,0, ,0,65
P78304,M.J.,Distribution,1954,,,,,0, ,0,65
P9238,M.J.,Transmission,1954,,,,,0, ,0,65
P9240,M.J.,Transmission,1954,,,,,0, ,0,65
P78303,M.J.,Distribution,1954,,,,,0, ,0,65
P61703,M.J.,Distribution,1954,,,,,0, ,0,65
P61718,M.J.,Distribution,1954,,,,,0, ,0,65
P100852,M.J.,Distribution,1955,,,,,0, ,0,64
P107161,M.J.,Transmission,1955,,,,,0, ,0,64
P108342,M.J.,Distribution,1955,,,,,0, ,0,64
P102362,M.J.,Distribution,1955,,,,,0, ,0,64
P107226,M.J.,Distribution,1955,,,,,0, ,0,64
P106585,M.J.,Distribution,1955,,,,,0, ,0,64
P103013,M.J.,Distribution,1955,,,,,0, ,0,64
P108368,M.J.,Distribution,1955,,,,,0, ,0,64
P100034,M.J.,Distribution,1955,,,,,0, ,0,64
P100227,M.J.,Distribution,1955,,,,,0, ,0,64
P100491,M.J.,Transmission,1955,,,,,0, ,0,64
P103007,M.J.,Transmission,1955,,,,,0, ,0,64
